StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage," "," ",Pref. (White asc.),Pref. (White desc.),Pref. (Black asc.),Pref. (Black desc.),Pref. explanation,Birth year,Gender,Gender_5_TEXT,"Hispanic ",Race,Political aff.,Political aff._4_TEXT,Independent Q,Education,Income
2022-12-06 11:07:14,2022-12-06 11:09:39,IP Address,75.243.177.48,100,144,True,2022-12-06 11:09:39,R_2AYdOw3Q0Yku1s2,,,,,38.6433,-90.2575,anonymous,EN,5 people who live far from court,5 Black people,,,,Option D,Because this option would keep more people out of jail.,1960,Woman,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 11:07:54,2022-12-06 11:09:41,IP Address,71.83.26.252,100,106,True,2022-12-06 11:09:41,R_3e4T8aI0WnRmcE3,,,,,42.4289,-83.7828,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,Because the most people avoided jail.,1957,Woman,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$10,000 to $19,999"
2022-12-06 11:05:48,2022-12-06 11:09:48,IP Address,172.58.176.49,100,240,True,2022-12-06 11:09:49,R_3NvKDoBJKtlaLgL,,,,,32.7319,-96.9057,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,"I think  the  ride  help  should  be  equal  for  white  and  black  people . ",1959,Man,,No,White or Caucasian,Democrat,,,High school diploma or GED,"$20,000 to $29,999"
2022-12-06 11:07:08,2022-12-06 11:09:52,IP Address,174.210.65.140,100,163,True,2022-12-06 11:09:52,R_1LolzIkmPU4qizo,,,,,35.2296,-80.843,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,I think it is the most fair option.,1952,Woman,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$150,000 or more"
2022-12-06 11:07:32,2022-12-06 11:09:58,IP Address,98.199.27.58,100,146,True,2022-12-06 11:09:59,R_3EiYW3DJvWgvCVE,,,,,29.5718,-95.1305,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,Because that was the number of highest folks that avoided jail time,1961,Woman,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$90,000 to $99,999"
2022-12-06 11:06:39,2022-12-06 11:10:06,IP Address,73.9.149.202,100,207,True,2022-12-06 11:10:07,R_DIieHcZpHskIc2R,,,,,41.7405,-87.6587,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,black people are poorer and arrested more often,1957,Woman,,No,Black or African American,Democrat,,,"Some college, but no degree","$30,000 to $39,999"
2022-12-06 11:07:20,2022-12-06 11:10:30,IP Address,74.134.193.228,100,190,True,2022-12-06 11:10:31,R_12r9cWmyk7ZpEVG,,,,,40.2738,-81.8662,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,it was an even 50/50 split,1959,Man,,No,White or Caucasian,Independent,,Democrat,High school diploma or GED,"$10,000 to $19,999"
2022-12-06 11:06:38,2022-12-06 11:10:32,IP Address,73.171.167.142,100,233,True,2022-12-06 11:10:32,R_p46b4eIRuQD4j9T,,,,,30.1223,-81.3627,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"I was thinking about going 70-30 Black white, but then I looked at the numbers of people avoiding jail, which was quite a bit more in the 50-50 split.  So I took that. ",1950,Man,,Yes,White or Caucasian,Republican,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$60,000 to $69,999"
2022-12-06 11:07:45,2022-12-06 11:10:48,IP Address,174.246.194.75,100,182,True,2022-12-06 11:10:49,R_1oGZsd0Yhvxeeaj,,,,,30.4427,-97.6805,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,"Equal amount of white and black people. ",2001,Man,,Yes,White or Caucasian,Democrat,,,High school diploma or GED,"$100,000 to $149,999"
2022-12-06 11:08:15,2022-12-06 11:11:17,IP Address,24.1.28.195,100,182,True,2022-12-06 11:11:17,R_wMFZUDCcuqKBgSR,,,,,40.1016,-88.2822,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,It helped the most people.,1977,Woman,,No,White or Caucasian,Independent,,Democrat,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$60,000 to $69,999"
2022-12-06 11:09:40,2022-12-06 11:12:20,IP Address,47.201.194.223,100,159,True,2022-12-06 11:12:20,R_1P5IqTapFmTHZwS,,,,,27.9785,-82.7827,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,It gives an even chance for both groups to receive assistance,1956,Man,,No,White or Caucasian,Independent,,Republican,"Some college, but no degree","$30,000 to $39,999"
2022-12-06 11:10:40,2022-12-06 11:13:03,IP Address,74.182.70.25,100,143,True,2022-12-06 11:13:04,R_vkx9kidTirbsoUx,,,,,32.7213,-82.7272,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,It gave the most people the opportunity to stay out of jail.,1963,Woman,,No,White or Caucasian,No preference,,,"Some college, but no degree","$150,000 or more"
2022-12-06 11:09:49,2022-12-06 11:13:25,IP Address,71.62.190.92,100,216,True,2022-12-06 11:13:25,R_3noY0eN38HKv5hH,,,,,39.14,-77.7346,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,"The majority of the money should go to help those furthest from the courthouse, but this studies definition, the black residents. I didn't selection option E because there are many poor white people as well. So option D seemed to be the most equitable distribution.",1964,Woman,,No,White or Caucasian,Other,Progressivist,,Bachelor’s degree,"$20,000 to $29,999"
2022-12-06 11:11:37,2022-12-06 11:13:39,IP Address,69.122.121.9,100,122,True,2022-12-06 11:13:39,R_3KDgIyHPUPMwvb6,,,,,41.0641,-73.548,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,when you way out all the number it is the most even split,1958,Man,,No,White or Caucasian,Republican,,,High school diploma or GED,"$90,000 to $99,999"
2022-12-06 11:12:06,2022-12-06 11:14:25,IP Address,71.121.245.72,100,138,True,2022-12-06 11:14:26,R_1mXmRFFgAsnCLfS,,,,,39.2514,-76.7979,anonymous,EN,5 people who live far from court,5 Black people,,Option D,,,It has the greatest affect. Out all the scenarios it helps most people avoid jail.,1954,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 11:11:52,2022-12-06 11:14:31,IP Address,172.56.160.85,100,158,True,2022-12-06 11:14:32,R_1joygwH1Lqs8NEe,,,,,40.7364,-73.8695,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,that option resulted in the greatest amount of people avoiding jail,1947,Woman,,No,Black or African American,Democrat,,,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 11:12:28,2022-12-06 11:14:55,IP Address,130.45.104.221,100,146,True,2022-12-06 11:14:55,R_r7U5mofUOKaTA9r,,,,,31.5095,-97.2303,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,It is equally divided between black and white.,1962,Man,,No,White or Caucasian,Independent,,Republican,Bachelor’s degree,"$90,000 to $99,999"
2022-12-06 11:12:35,2022-12-06 11:15:02,IP Address,141.155.109.73,100,147,True,2022-12-06 11:15:03,R_3dG5GkuNPSImdp6,,,,,40.9046,-73.8117,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,Each group is helped pro rata to their presence in the population,1954,Man,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more"
2022-12-06 11:11:35,2022-12-06 11:15:23,IP Address,136.62.2.233,100,228,True,2022-12-06 11:15:24,R_t07ffW1JDVufhnz,,,,,30.1193,-97.7396,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,"I honestly would prefer option A, but option B would maybe make less white people complain about discrimination or the like.  It's just a small concession.  Dividing it up equally between populations seemed unfair to the population that normally experiences discrimination.",1970,Woman,,Yes,"White or Caucasian,American Indian/Native American or Alaska Native",No preference,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$70,000 to $79,999"
2022-12-06 11:13:26,2022-12-06 11:15:32,IP Address,24.22.38.209,100,126,True,2022-12-06 11:15:32,R_2PtxLRNQy3rQcNu,,,,,44.9898,-122.93,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,"It seems the fairest one .  ",1952,Woman,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$20,000 to $29,999"
2022-12-06 11:13:29,2022-12-06 11:17:05,IP Address,217.180.219.254,100,216,True,2022-12-06 11:17:06,R_DhIMRfq141CXmhz,,,,,42.7367,-84.4758,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,Because more peaple avoid jail.,1956,Woman,,No,White or Caucasian,Democrat,,,High school diploma or GED,"$10,000 to $19,999"
2022-12-06 11:15:13,2022-12-06 11:17:39,IP Address,107.119.41.18,100,146,True,2022-12-06 11:17:40,R_1f28wpLbxVcOHip,,,,,38.6249,-90.4496,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,I just felt it was basically fair and would work out for the best.,1960,Woman,,No,White or Caucasian,Republican,,,High school diploma or GED,"$30,000 to $39,999"
2022-12-06 11:15:10,2022-12-06 11:18:13,IP Address,73.187.102.199,100,182,True,2022-12-06 11:18:13,R_xtlYeL8rK07SVfX,,,,,40.7957,-77.8618,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,I distributed resources equally to be fair.,1960,Man,,No,White or Caucasian,Independent,,Republican,Associates or technical degree,"$10,000 to $19,999"
2022-12-06 11:14:36,2022-12-06 11:19:22,IP Address,174.243.163.124,100,285,True,2022-12-06 11:19:22,R_3qsr51DEdE7z6lz,,,,,33.9249,-117.4592,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,"Blacks pay more for a ride, so assistance should be distributed to overcome that difference. Otherwise blacks will have more difficulty getting to court. ",1953,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 11:15:44,2022-12-06 11:19:25,IP Address,99.28.65.0,100,220,True,2022-12-06 11:19:25,R_33C6H0XH6obL3gn,,,,,33.1432,-117.1666,anonymous,EN,5 people who live far from court,5 Black people,,,,Option A,"I would allocate as many resources to the black community as I possibly could. Black people in this country have had to endure and continue to endure so much institutionalized racism that anything we can do to try to level the playing field is long overdue. ",1963,Woman,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$70,000 to $79,999"
2022-12-06 11:15:41,2022-12-06 11:19:38,IP Address,50.26.141.221,100,237,True,2022-12-06 11:19:39,R_11b8X9zQvUipSXq,,,,,34.9782,-101.9283,anonymous,EN,5 people who live far from court,5 Black people,,,,Option D,This scenario keeps more people out of jail,1945,Man,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 11:16:24,2022-12-06 11:19:52,IP Address,75.136.141.155,100,208,True,2022-12-06 11:19:53,R_2UWw3iviwlQjQ5c,,,,,34.5251,-82.6307,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,Color doesn't matter when it comes to poverty. So decided to split it more evenly.,1983,Non-binary,,No,Black or African American,Democrat,,,High school diploma or GED,"$30,000 to $39,999"
2022-12-06 11:18:26,2022-12-06 11:20:06,IP Address,74.215.71.51,100,99,True,2022-12-06 11:20:07,R_3NX54CpOLwJML10,,,,,39.2487,-84.3457,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,Because that's the one that had a projection for the most people to avoid going to jail.,1963,Woman,,No,White or Caucasian,Democrat,,,High school diploma or GED,"$100,000 to $149,999"
2022-12-06 11:17:58,2022-12-06 11:22:16,IP Address,104.48.247.87,100,257,True,2022-12-06 11:22:16,R_s4NlyomUVMRvXkB,,,,,33.8498,-118.0086,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,Option C seems to be the most racially democratic option given the choices.,1956,Woman,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$10,000 to $19,999"
2022-12-06 11:19:10,2022-12-06 11:22:25,IP Address,98.117.190.23,100,195,True,2022-12-06 11:22:26,R_1dKpWBEtyeAjEVU,,,,,42.8354,-78.7573,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,It evenly split the race factor to allow both to participate,1952,Man,,No,White or Caucasian,Democrat,,,Bachelor’s degree,"$80,000 to $89,999"
2022-12-06 11:20:29,2022-12-06 11:23:54,IP Address,98.72.25.123,100,205,True,2022-12-06 11:23:54,R_D6652nLLP4fdDnb,,,,,32.7894,-83.6807,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,It is the only fair solution.,1959,Man,,No,White or Caucasian,Independent,,Republican,Bachelor’s degree,"$100,000 to $149,999"
2022-12-06 11:20:54,2022-12-06 11:24:00,IP Address,172.58.111.8,100,185,True,2022-12-06 11:24:00,R_PBs7UWpg1gGOsnL,,,,,32.7889,-96.8021,anonymous,EN,5 people who live far from court,5 Black people,,,Option C,,Equal number avoid jail,1954,Woman,,No,White or Caucasian,Independent,,Republican,"Some college, but no degree","$40,000 to $49,999"
2022-12-06 11:21:31,2022-12-06 11:24:27,IP Address,75.128.82.78,100,176,True,2022-12-06 11:24:27,R_wOj5kv9e6ikLZ29,,,,,41.9281,-83.445,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,Because it allowed for the highest number of people to avoid jail,1963,Woman,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$30,000 to $39,999"
2022-12-06 11:20:09,2022-12-06 11:24:35,IP Address,172.56.184.218,100,265,True,2022-12-06 11:24:35,R_cIp6bZr4ixRsUV3,,,,,33.7499,-117.9071,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,Equally devide funding between the two races,1959,Woman,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$10,000 to $19,999"
2022-12-06 11:23:13,2022-12-06 11:24:56,IP Address,100.34.113.189,100,103,True,2022-12-06 11:24:57,R_1Qc0PZA6VmcdaJA,,,,,39.867,-75.5928,anonymous,EN,5 people who live far from court,5 Black people,,,,Option C,fairest solution,1957,Woman,,No,White or Caucasian,Republican,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more"
2022-12-06 11:20:57,2022-12-06 11:25:08,IP Address,174.104.171.136,100,251,True,2022-12-06 11:25:09,R_solodY4kAjfWjD3,,,,,41.5053,-81.5566,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,The most people aviod jail,1960,Woman,,No,White or Caucasian,Democrat,,,Associates or technical degree,"$20,000 to $29,999"
2022-12-06 11:20:01,2022-12-06 11:25:30,IP Address,74.196.39.50,100,329,True,2022-12-06 11:25:31,R_2v7crfSNKA9h6dz,,,,,35.6206,-77.3944,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,I chose option B because I believe that the majority of the people who would end up in jail would be Black so I tried to choose an option that was fair to Whites and still be able to prevent a substantial amount of black people from going to jail.,1964,Woman,,No,Black or African American,Democrat,,,Bachelor’s degree,"$10,000 to $19,999"
2022-12-06 11:25:09,2022-12-06 11:26:41,IP Address,50.245.121.81,100,92,True,2022-12-06 11:26:42,R_1JX5S3pqjWlsKSk,,,,,42.5586,-83.4773,anonymous,EN,5 people who live far from court,5 Black people,Option C,,,,"fair and equal ",1962,Woman,,No,White or Caucasian,Republican,,,Bachelor’s degree,"$80,000 to $89,999"
2022-12-06 11:23:52,2022-12-06 11:26:48,IP Address,172.221.9.233,100,176,True,2022-12-06 11:26:48,R_1GTzAlyiH4fDecj,,,,,39.4972,-119.7764,anonymous,EN,5 people who live far from court,5 White people,,Option A,,,I picked A because black people make less money. The white people make more money and are probably more able to get to court.,1964,Woman,,No,White or Caucasian,Democrat,,,"Some college, but no degree","$40,000 to $49,999"
2022-12-06 11:24:16,2022-12-06 11:27:04,IP Address,65.255.94.186,100,168,True,2022-12-06 11:27:05,R_20Ooz2KUzBdhvCY,,,,,34.4017,-99.02,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,I wanted to be more fair to the Black citizens who typically have a harder time securing rides to court.,1951,Woman,,No,White or Caucasian,Independent,,Democrat,High school diploma or GED,"$10,000 to $19,999"
2022-12-06 11:24:55,2022-12-06 11:27:36,IP Address,172.58.7.26,100,160,True,2022-12-06 11:27:36,R_cUc5nNSLw0OpP3z,,,,,33.7043,-84.3742,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,Split even for fairness reasons,1963,Woman,,No,White or Caucasian,Independent,,Republican,"Some college, but no degree","$100,000 to $149,999"
2022-12-06 11:22:45,2022-12-06 11:27:48,IP Address,69.248.158.138,100,302,True,2022-12-06 11:27:48,R_88OdtlZbC4raE8h,,,,,40.0022,-74.7885,anonymous,EN,5 people who live far from court,5 White people,,Option D,,,I tried to give a lot of people the help and gave some emphasis to Black people because their are more Black people who need help.,1950,Woman,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$90,000 to $99,999"
2022-12-06 11:26:46,2022-12-06 11:28:49,IP Address,47.199.91.211,100,122,True,2022-12-06 11:28:49,R_3ozifXSQKP4Ej3K,,,,,27.3254,-82.4733,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,that one was the most helping in having people avoid jail,1961,Woman,,No,White or Caucasian,Independent,,Democrat,Bachelor’s degree,"$40,000 to $49,999"
2022-12-06 11:26:50,2022-12-06 11:29:14,IP Address,173.14.145.81,100,144,True,2022-12-06 11:29:14,R_27qFXFU3TCeI0MU,,,,,41.5481,-73.0012,anonymous,EN,5 people who live far from court,5 Black people,,,Option D,,To be fair,1961,Woman,,No,Asian,Independent,,Democrat,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$80,000 to $89,999"
2022-12-06 11:25:00,2022-12-06 11:29:54,IP Address,174.199.46.87,100,294,True,2022-12-06 11:29:55,R_QlXgbZc3cWIhUpr,,,,,44.9427,-93.2871,anonymous,EN,5 people who live far from court,5 Black people,,,Option E,,"Black people have a harder time getting to the court house, and blacks are likely to be sentenced to jail. ",1949,Woman,,No,White or Caucasian,Democrat,,,Associates or technical degree,"$150,000 or more"
2022-12-06 11:25:50,2022-12-06 11:30:01,IP Address,72.184.224.122,100,250,True,2022-12-06 11:30:01,R_2AGoz9lDhtB70BC,,,,,28.0303,-82.7816,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,It is more important for people to not go to jail if they do not belong there so I went with the highest percentage of people who do not go to jail. It feels fairer to me.,1958,Woman,,No,White or Caucasian,Independent,,Republican,Bachelor’s degree,"$50,000 to $59,999"
2022-12-06 11:29:17,2022-12-06 11:32:41,IP Address,76.186.70.210,100,203,True,2022-12-06 11:32:41,R_DMMGNBh6aPyFfu9,,,,,32.7226,-97.0785,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,That the money be distributed equally,1951,Woman,,No,Black or African American,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000 to $149,999"
2022-12-06 11:29:48,2022-12-06 11:35:53,IP Address,96.40.54.184,100,364,True,2022-12-06 11:35:53,R_2Y5s5GO2eu6WRTg,,,,,30.1294,-95.4238,anonymous,EN,5 people who live far from court,5 Black people,,,Option B,,It was the option that the largest amount of people avoided going to jail.,1958,Man,,Yes,White or Caucasian,Democrat,,,Bachelor’s degree,"$60,000 to $69,999"
2022-12-06 11:29:50,2022-12-06 11:36:14,IP Address,174.249.240.3,100,384,True,2022-12-06 11:36:15,R_1QsHWCxnmM6UKK1,,,,,37.751,-97.822,anonymous,EN,5 people who live far from court,5 Black people,,,Option E,,"I chose that allocation scenario because, the Black people live farther away from the court than the White people. ",1955,Woman,,No,Black or African American,No preference,,,Associates or technical degree,"$30,000 to $39,999"
2022-12-06 11:51:53,2022-12-06 11:55:37,IP Address,206.54.206.22,100,224,True,2022-12-06 11:55:38,R_2dSC7gYv57z4l8w,,,,,29.5799,-95.6085,anonymous,EN,5 people who live far from court,5 White people,Option D,,,,"I decided to allocate the resources to whom needed it most ",1963,Man,,No,Black or African American,Democrat,,,Bachelor’s degree,"$150,000 or more"
2022-12-06 12:12:43,2022-12-06 12:17:49,IP Address,152.26.35.116,100,305,True,2022-12-06 12:17:49,R_R2cebRijnzoJwkN,,,,,35.6206,-80.4029,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,No one forces any particular group to live in a certain area so they have equal opportunity to live close to the courthouse or far away.,1971,Woman,,No,White or Caucasian,Democrat,,,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$80,000 to $89,999"
2022-12-06 12:20:44,2022-12-06 12:25:45,IP Address,172.74.75.147,100,301,True,2022-12-06 12:25:46,R_2Ymk711xLclNks7,,,,,35.6577,-78.3837,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,I chose 70 for black pop. and 30 for white pop as this seems fair.,1947,Woman,,No,Black or African American,Democrat,,,Associates or technical degree,"$40,000 to $49,999"
2022-12-06 12:35:34,2022-12-06 12:38:31,IP Address,68.8.12.68,100,177,True,2022-12-06 12:38:32,R_2dhGQuJQUvD8yjR,,,,,32.5799,-117.0694,anonymous,EN,5 people who live far from court,5 Black people,,,,Option B,Because it's a number that comes closer to reflecting  what the percentages are between races and the need to get to court.,1959,Man,,No,Asian,Republican,,,Associates or technical degree,"$70,000 to $79,999"
2022-12-06 13:04:29,2022-12-06 13:07:19,IP Address,75.85.103.6,100,170,True,2022-12-06 13:07:20,R_By73OPu6LYcDmP7,,,,,21.3328,-158.0181,anonymous,EN,5 people who live far from court,5 White people,Option B,,,,"Overall, more people are able to avoid jail in this scenario.",1951,Man,,No,Asian,Independent,,Republican,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000 to $149,999"
2022-12-06 13:03:36,2022-12-06 13:08:13,IP Address,173.62.34.123,100,276,True,2022-12-06 13:08:13,R_DMpfTTMSwDWn4qt,,,,,41.5977,-73.8895,anonymous,EN,5 people who live far from court,5 White people,,Option C,,,"My option results in one of the top 2 choices for reduced number of people sent to jail, and treats both races equally.",1963,Woman,,No,Asian,Democrat,,,Bachelor’s degree,"$50,000 to $59,999"
2022-12-02 10:41:28,2022-12-02 10:52:43,IP Address,68.197.210.35,47,674,False,2022-12-09 10:52:44,R_W2GNAk3gsvlM8H7,,,,,,,anonymous,EN,5 people who live far from court,5 White people,Option C,,,,,,,,,,,,,,
